SEASON_YEAR,GAME_ID,GAME_DATE,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,POSITION,HOME_AWAY,GOALS,ASSISTS,POINTS,PLUS_MINUS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,FACEOFF_WIN_PCTG,TOI,BLOCK_SHOTS,SHIFTS,TAKEAWAY,GIVEAWAY,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT
2021-2022,2021020131,2021-11-01,8476459,M. Zibanejad,NYR,C,AWAY,0,1,1,2,0,0,0,0,0.666667,17:30,2,22,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8480817,K. Miller,NYR,D,AWAY,0,0,0,0,0,0,0,1,0.0,17:48,1,21,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8478550,A. Panarin,NYR,L,AWAY,0,1,1,0,0,1,0,1,0.0,18:22,1,18,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8475747,P. Nemeth,NYR,D,AWAY,0,0,0,1,0,2,0,0,0.0,19:56,3,24,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8479324,R. Lindgren,NYR,D,AWAY,0,0,0,1,0,4,0,1,0.0,20:14,1,28,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8479323,A. Fox,NYR,D,AWAY,1,0,1,1,0,0,0,2,0.0,21:10,4,26,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8476885,J. Trouba,NYR,D,AWAY,0,0,0,1,0,2,0,2,0.0,25:45,4,28,0,1,,,,,,,
2021-2022,2021020131,2021-11-01,8478048,I. Shesterkin,NYR,G,AWAY,0,0,0,0,0,0,0,0,0.0,60:00,0,0,0,0,1.0,0.0,0.0,31.0,32.0,1.0,0.96875
2021-2022,2021020131,2021-11-01,8478916,J. Daccord,SEA,G,HOME,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020131,2021-11-01,8476323,M. McCormick,SEA,L,HOME,0,0,0,0,0,0,0,3,0.0,07:20,1,10,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8479414,N. Bastian,SEA,R,HOME,0,0,0,0,0,1,0,0,0.0,08:15,0,13,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8475772,R. Sheahan,SEA,C,HOME,0,0,0,1,0,0,0,2,0.75,09:11,0,15,0,1,,,,,,,
2021-2022,2021020131,2021-11-01,8479293,B. Tanev,SEA,L,HOME,0,0,0,-1,2,3,0,2,0.0,15:34,0,22,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8478468,J. Lauzon,SEA,D,HOME,0,0,0,1,0,3,0,0,0.0,15:40,1,24,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8475714,C. Jarnkrok,SEA,C,HOME,0,0,0,-2,2,0,0,1,0.5,16:19,0,24,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8479987,M. Geekie,SEA,C,HOME,0,0,0,0,0,2,0,4,0.6,16:20,1,18,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8477938,H. Fleury,SEA,D,HOME,0,0,0,-2,0,2,0,0,0.0,16:37,1,20,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8477987,R. Donato,SEA,C,HOME,0,0,0,-1,0,1,0,3,0.0,16:52,1,20,1,0,,,,,,,
2021-2022,2021020131,2021-11-01,8476467,J. Oleksiak,SEA,D,HOME,0,0,0,-2,0,1,0,0,0.0,17:04,0,19,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8474586,J. Eberle,SEA,R,HOME,1,0,1,0,0,1,0,3,1.0,18:14,3,23,1,0,,,,,,,
2021-2022,2021020131,2021-11-01,8476826,Y. Gourde,SEA,C,HOME,0,0,0,-2,0,1,0,3,0.615385,19:11,0,22,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8475768,J. Schwartz,SEA,L,HOME,0,1,1,0,0,0,0,5,0.0,19:17,0,21,3,0,,,,,,,
2021-2022,2021020131,2021-11-01,8475820,J. Donskoi,SEA,R,HOME,0,0,0,-1,0,0,0,1,0.0,19:19,0,23,0,0,,,,,,,
2021-2022,2021020131,2021-11-01,8476457,A. Larsson,SEA,D,HOME,0,1,1,1,0,4,0,1,0.0,19:19,2,23,0,1,,,,,,,
2021-2022,2021020131,2021-11-01,8477505,A. Wennberg,SEA,C,HOME,0,0,0,-2,0,1,0,0,0.454545,19:45,0,21,0,1,,,,,,,
2021-2022,2021020131,2021-11-01,8478407,V. Dunn,SEA,D,HOME,0,0,0,0,0,1,0,2,0.0,21:19,1,25,0,1,,,,,,,
2021-2022,2021020131,2021-11-01,8470966,M. Giordano,SEA,D,HOME,0,0,0,-1,0,0,0,2,0.0,22:05,2,21,0,2,,,,,,,
2021-2022,2021020131,2021-11-01,8475831,P. Grubauer,SEA,G,HOME,0,0,0,0,0,0,0,0,0.0,58:19,0,0,0,0,2.0,0.0,0.0,15.0,17.0,2.0,0.882353
2021-2022,2021020132,2021-11-01,8470880,B. Elliott,TBL,G,HOME,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020132,2021-11-01,8479390,T. Raddysh,TBL,R,HOME,0,1,1,0,0,1,0,1,0.0,07:32,0,11,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8477205,A. Sustr,TBL,D,HOME,0,0,0,0,0,0,0,0,0.0,08:58,0,13,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8479984,C. Foote,TBL,D,HOME,0,0,0,0,0,0,0,1,0.0,09:36,1,11,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8479718,A. Barré-Boulet,TBL,C,HOME,0,1,1,-1,0,1,0,1,1.0,10:40,0,13,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8474034,P. Maroon,TBL,L,HOME,0,0,0,0,2,1,0,4,0.0,11:05,1,15,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8479525,R. Colton,TBL,C,HOME,0,0,0,0,0,1,0,2,0.375,13:10,0,18,1,0,,,,,,,
2021-2022,2021020132,2021-11-01,8470621,C. Perry,TBL,R,HOME,0,0,0,0,2,3,0,3,0.0,13:25,0,17,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8478472,M. Joseph,TBL,R,HOME,0,0,0,0,0,1,0,0,0.0,13:49,0,18,2,0,,,,,,,
2021-2022,2021020132,2021-11-01,8477930,P. Bellemare,TBL,L,HOME,0,0,0,-1,0,4,0,2,0.769231,13:57,0,22,1,0,,,,,,,
2021-2022,2021020132,2021-11-01,8476292,O. Palat,TBL,L,HOME,0,0,0,0,0,1,0,0,0.0,14:59,0,19,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8474564,S. Stamkos,TBL,C,HOME,0,0,0,0,0,1,0,1,0.666667,16:32,1,18,0,1,,,,,,,
2021-2022,2021020132,2021-11-01,8473986,A. Killorn,TBL,L,HOME,1,0,1,1,2,0,0,2,0.0,20:22,0,27,2,0,,,,,,,
2021-2022,2021020132,2021-11-01,8478010,B. Point,TBL,C,HOME,1,0,1,2,0,1,0,2,0.625,21:21,0,25,0,2,,,,,,,
2021-2022,2021020132,2021-11-01,8478519,A. Cirelli,TBL,C,HOME,1,1,2,2,2,0,1,1,0.5,21:44,0,31,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8479410,M. Sergachev,TBL,D,HOME,0,0,0,0,0,1,0,2,0.0,21:59,2,27,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8478416,E. Cernak,TBL,D,HOME,0,0,0,2,0,6,0,1,0.0,22:11,2,26,1,0,,,,,,,
2021-2022,2021020132,2021-11-01,8474151,R. McDonagh,TBL,D,HOME,0,0,0,1,0,3,0,1,0.0,24:55,1,29,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8475167,V. Hedman,TBL,D,HOME,0,1,1,-1,2,5,0,2,0.0,25:23,3,29,0,1,,,,,,,
2021-2022,2021020132,2021-11-01,8476883,A. Vasilevskiy,TBL,G,HOME,0,0,0,0,0,0,0,0,0.0,60:00,0,0,0,0,1.0,1.0,0.0,31.0,33.0,2.0,0.939394
2021-2022,2021020132,2021-11-01,8478492,I. Samsonov,WSH,G,AWAY,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020132,2021-11-01,8481656,A. Protas,WSH,C,AWAY,0,0,0,0,0,0,0,0,0.2,03:53,0,7,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8481517,B. Leason,WSH,R,AWAY,1,0,1,0,0,1,0,2,0.0,05:58,0,10,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8477903,G. Hathaway,WSH,R,AWAY,0,0,0,-1,2,3,0,1,1.0,09:25,1,17,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8478466,D. Sprong,WSH,R,AWAY,0,0,0,0,0,2,0,2,0.0,11:05,1,15,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8481580,C. McMichael,WSH,C,AWAY,0,0,0,-1,0,0,0,3,0.2,12:10,0,13,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8474176,C. Hagelin,WSH,L,AWAY,0,0,0,0,0,2,0,1,0.0,12:38,0,18,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8474602,J. Schultz,WSH,D,AWAY,0,0,0,-1,0,2,0,0,0.0,14:07,1,21,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8477511,A. Mantha,WSH,R,AWAY,0,0,0,0,0,1,0,1,0.0,15:14,0,21,1,0,,,,,,,
2021-2022,2021020132,2021-11-01,8480796,M. Fehérváry,WSH,D,AWAY,0,0,0,-1,0,4,0,2,0.0,16:34,2,22,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8477839,C. Sheary,WSH,L,AWAY,1,0,1,-1,0,0,1,1,0.0,17:46,0,21,2,0,,,,,,,
2021-2022,2021020132,2021-11-01,8477845,T. van Riemsdyk,WSH,D,AWAY,0,0,0,-1,0,0,0,0,0.0,18:15,2,21,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8475200,D. Orlov,WSH,D,AWAY,0,0,0,1,4,2,0,1,0.0,18:40,0,23,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8475324,N. Jensen,WSH,D,AWAY,0,1,1,1,0,3,0,1,0.0,20:40,2,22,1,0,,,,,,,
2021-2022,2021020132,2021-11-01,8471214,A. Ovechkin,WSH,L,AWAY,0,0,0,0,0,1,0,6,0.0,22:20,0,27,0,1,,,,,,,
2021-2022,2021020132,2021-11-01,8476880,T. Wilson,WSH,R,AWAY,0,0,0,0,2,4,0,3,0.0,22:22,2,28,1,0,,,,,,,
2021-2022,2021020132,2021-11-01,8474189,L. Eller,WSH,C,AWAY,0,0,0,0,0,2,0,3,0.619048,22:47,0,26,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8475744,E. Kuznetsov,WSH,C,AWAY,0,1,1,0,2,0,0,2,0.35,23:08,2,28,0,0,,,,,,,
2021-2022,2021020132,2021-11-01,8474590,J. Carlson,WSH,D,AWAY,0,1,1,-1,0,0,0,4,0.0,24:36,0,25,1,0,,,,,,,
2021-2022,2021020132,2021-11-01,8477970,V. Vanecek,WSH,G,AWAY,0,0,0,0,0,0,0,0,0.0,58:45,0,0,0,0,2.0,1.0,0.0,23.0,26.0,3.0,0.884615
2021-2022,2021020137,2021-11-02,8481031,I. Prosvetov,ARI,G,AWAY,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020137,2021-11-02,8477070,L. O'Brien,ARI,C,AWAY,0,0,0,0,0,0,0,1,0.0,07:26,0,12,0,0,,,,,,,
2021-2022,2021020137,2021-11-02,8474849,A. Roussel,ARI,L,AWAY,0,0,0,0,0,0,0,1,0.0,07:30,1,15,0,0,,,,,,,
2021-2022,2021020137,2021-11-02,8478432,C. Fischer,ARI,R,AWAY,0,0,0,0,0,0,0,1,0.333333,09:14,0,16,0,0,,,,,,,
2021-2022,2021020137,2021-11-02,8481599,V. Soderstrom,ARI,D,AWAY,0,0,0,-2,2,1,0,1,0.0,13:52,1,23,0,0,,,,,,,
2021-2022,2021020137,2021-11-02,8470626,L. Eriksson,ARI,L,AWAY,0,0,0,-1,0,0,0,3,1.0,13:58,0,22,0,0,,,,,,,
2021-2022,2021020137,2021-11-02,8480849,B. Hayton,ARI,C,AWAY,0,0,0,-1,0,2,0,1,0.3,14:13,0,23,3,1,,,,,,,
2021-2022,2021020137,2021-11-02,8471217,A. Ladd,ARI,L,AWAY,0,0,0,-2,0,2,0,1,0.0,14:47,2,22,0,0,,,,,,,
2021-2022,2021020137,2021-11-02,8473548,P. Kessel,ARI,R,AWAY,0,0,0,-1,0,0,0,4,0.0,16:02,0,22,0,0,,,,,,,
2021-2022,2021020137,2021-11-02,8480950,I. Lyubushkin,ARI,D,AWAY,0,0,0,-1,0,3,0,1,0.0,16:30,1,24,0,0,,,,,,,
2021-2022,2021020137,2021-11-02,8474291,J. Beagle,ARI,C,AWAY,0,0,0,-1,0,1,0,0,0.538462,16:46,0,24,0,0,,,,,,,
2021-2022,2021020137,2021-11-02,8476436,D. Jaskin,ARI,R,AWAY,0,0,0,-1,0,6,0,1,0.0,17:07,0,21,0,1,,,,,,,
2021-2022,2021020137,2021-11-02,8478474,L. Crouse,ARI,L,AWAY,0,0,0,-1,0,3,0,1,0.0,17:38,2,24,0,0,,,,,,,
2021-2022,2021020137,2021-11-02,8479343,C. Keller,ARI,R,AWAY,0,0,0,-1,0,0,0,2,0.5,18:34,3,23,0,1,,,,,,,
2021-2022,2021020137,2021-11-02,8476906,S. Gostisbehere,ARI,D,AWAY,0,0,0,-1,2,0,0,2,0.0,19:31,0,24,1,0,,,,,,,
2021-2022,2021020137,2021-11-02,8475728,J. Larsson,ARI,L,AWAY,0,0,0,-1,0,4,0,1,0.3125,20:17,1,23,0,1,,,,,,,
2021-2022,2021020137,2021-11-02,8471873,A. Stralman,ARI,D,AWAY,0,0,0,-1,0,1,0,1,0.0,20:37,0,26,1,0,,,,,,,
2021-2022,2021020137,2021-11-02,8479345,J. Chychrun,ARI,D,AWAY,0,0,0,-1,0,1,0,6,0.0,25:03,0,26,1,0,,,,,,,
2021-2022,2021020137,2021-11-02,8478062,D. Mayo,ARI,D,AWAY,0,0,0,0,0,1,0,1,0.0,25:10,6,26,0,0,,,,,,,
2021-2022,2021020137,2021-11-02,8478872,K. Vejmelka,ARI,G,AWAY,0,0,0,0,0,0,0,0,0.0,59:45,0,0,0,0,2.0,0.0,0.0,31.0,33.0,2.0,0.939394
2021-2022,2021020133,2021-11-02,8480947,K. Lankinen,CHI,G,HOME,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020133,2021-11-02,8480798,P. Kurashev,CHI,C,HOME,0,0,0,0,0,0,0,4,0.714286,10:39,1,16,0,0,,,,,,,
2021-2022,2021020133,2021-11-02,8482635,M. Hardman,CHI,L,HOME,0,0,0,-1,0,4,0,1,0.0,10:51,1,17,0,1,,,,,,,
2021-2022,2021020133,2021-11-02,8481147,R. Johnson,CHI,C,HOME,0,0,0,0,0,5,0,1,0.25,11:47,1,14,0,0,,,,,,,
2021-2022,2021020133,2021-11-02,8480025,M. Entwistle,CHI,R,HOME,0,0,0,0,0,3,0,0,0.0,11:49,3,15,0,2,,,,,,,
2021-2022,2021020133,2021-11-02,8478440,D. Strome,CHI,C,HOME,0,0,0,0,2,1,0,2,0.714286,12:22,2,16,2,0,,,,,,,
2021-2022,2021020133,2021-11-02,8482192,I. Phillips,CHI,D,HOME,0,0,0,-1,2,0,0,0,0.0,13:06,0,16,1,3,,,,,,,
2021-2022,2021020133,2021-11-02,8477330,D. Kubalik,CHI,L,HOME,0,2,2,1,0,2,0,3,1.0,15:38,1,20,0,0,,,,,,,
2021-2022,2021020133,2021-11-02,8473604,J. Toews,CHI,C,HOME,0,3,3,2,0,0,0,1,0.8,15:47,0,22,2,1,,,,,,,
2021-2022,2021020133,2021-11-02,8479337,A. DeBrincat,CHI,R,HOME,0,0,0,0,0,0,0,0,0.0,16:07,0,20,1,0,,,,,,,
2021-2022,2021020133,2021-11-02,8479542,B. Hagel,CHI,L,HOME,2,0,2,2,0,1,0,5,0.0,16:47,0,23,0,0,,,,,,,
2021-2022,2021020133,2021-11-02,8481523,K. Dach,CHI,C,HOME,0,0,0,2,2,1,0,2,0.4,16:57,0,22,0,1,,,,,,,
2021-2022,2021020133,2021-11-02,8477846,R. Carpenter,CHI,C,HOME,0,1,1,1,0,4,0,2,0.5,17:14,1,22,0,0,,,,,,,
2021-2022,2021020133,2021-11-02,8476979,E. Gustafsson,CHI,D,HOME,0,1,1,3,0,3,0,2,0.0,18:03,1,20,0,1,,,,,,,
2021-2022,2021020133,2021-11-02,8475177,C. de Haan,CHI,D,HOME,0,0,0,1,0,3,0,0,0.0,18:14,0,25,1,0,,,,,,,
2021-2022,2021020133,2021-11-02,8474141,P. Kane,CHI,R,HOME,3,1,4,3,0,2,1,6,0.0,19:40,0,21,0,0,,,,,,,
2021-2022,2021020133,2021-11-02,8477495,S. Jones,CHI,D,HOME,0,1,1,2,2,0,0,2,0.0,21:46,1,27,0,2,,,,,,,
2021-2022,2021020133,2021-11-02,8476931,J. McCabe,CHI,D,HOME,0,0,0,-1,0,2,0,0,0.0,21:49,3,20,0,0,,,,,,,
2021-2022,2021020133,2021-11-02,8476473,C. Murphy,CHI,D,HOME,0,0,0,2,0,3,0,0,0.0,23:41,3,27,0,3,,,,,,,
2021-2022,2021020133,2021-11-02,8470594,M. Fleury,CHI,G,HOME,0,0,0,0,0,0,0,0,0.0,59:53,0,0,0,0,1.0,0.0,0.0,29.0,30.0,1.0,0.966667
2021-2022,2021020136,2021-11-02,8471306,T. Greiss,DET,G,AWAY,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020136,2021-11-02,8479379,G. Smith,DET,R,AWAY,0,0,0,0,0,0,0,0,0.0,10:22,1,13,0,1,,,,,,,
2021-2022,2021020136,2021-11-02,8477240,C. Rowney,DET,C,AWAY,0,0,0,0,0,4,0,0,1.0,12:41,0,16,1,0,,,,,,,
2021-2022,2021020136,2021-11-02,8477454,A. Erne,DET,L,AWAY,0,0,0,0,0,2,0,0,0.0,13:20,0,17,0,1,,,,,,,
2021-2022,2021020136,2021-11-02,8480813,J. Veleno,DET,C,AWAY,0,0,0,0,0,4,0,0,0.384615,14:03,0,16,0,0,,,,,,,
2021-2022,2021020136,2021-11-02,8480459,P. Suter,DET,C,AWAY,0,0,0,0,0,0,0,1,0.545455,15:09,0,18,0,1,,,,,,,
2021-2022,2021020136,2021-11-02,8482078,L. Raymond,DET,L,AWAY,0,0,0,-2,0,2,0,4,0.0,15:27,0,19,1,0,,,,,,,
2021-2022,2021020136,2021-11-02,8476480,V. Namestnikov,DET,C,AWAY,0,0,0,-1,0,1,0,1,0.0,15:42,0,19,1,1,,,,,,,
2021-2022,2021020136,2021-11-02,8479992,M. Rasmussen,DET,C,AWAY,0,0,0,-2,0,2,0,0,0.538462,16:08,0,20,1,0,,,,,,,
2021-2022,2021020136,2021-11-02,8478477,M. Stephens,DET,C,AWAY,0,0,0,-1,0,0,0,2,0.5,16:15,0,20,0,0,,,,,,,
2021-2022,2021020136,2021-11-02,8471686,M. Staal,DET,D,AWAY,0,0,0,0,0,1,0,3,0.0,16:49,0,19,0,1,,,,,,,
2021-2022,2021020136,2021-11-02,8477215,D. DeKeyser,DET,D,AWAY,0,0,0,-2,0,2,0,0,0.0,16:50,0,21,0,1,,,,,,,
2021-2022,2021020136,2021-11-02,8479442,T. Stecher,DET,D,AWAY,0,0,0,0,0,2,0,0,0.0,16:59,0,20,0,3,,,,,,,
2021-2022,2021020136,2021-11-02,8477952,R. Fabbri,DET,C,AWAY,0,0,0,-2,2,4,0,0,0.666667,17:26,1,18,0,1,,,,,,,
2021-2022,2021020136,2021-11-02,8480821,F. Zadina,DET,R,AWAY,0,0,0,-1,0,2,0,1,0.0,17:52,2,18,0,0,,,,,,,
2021-2022,2021020136,2021-11-02,8474040,S. Gagner,DET,C,AWAY,0,0,0,-1,0,1,0,3,0.666667,18:02,0,18,1,1,,,,,,,
2021-2022,2021020136,2021-11-02,8475181,N. Leddy,DET,D,AWAY,0,0,0,-1,0,1,0,0,0.0,21:55,0,25,0,3,,,,,,,
2021-2022,2021020136,2021-11-02,8479425,F. Hronek,DET,D,AWAY,0,0,0,-1,0,0,0,1,0.0,22:21,4,23,0,1,,,,,,,
2021-2022,2021020136,2021-11-02,8481542,M. Seider,DET,D,AWAY,0,0,0,-2,0,0,0,6,0.0,22:28,3,24,0,0,,,,,,,
2021-2022,2021020136,2021-11-02,8477968,A. Nedeljkovic,DET,G,AWAY,0,0,0,0,0,0,0,0,0.0,58:11,0,0,0,0,2.0,0.0,0.0,38.0,40.0,2.0,0.95
2021-2022,2021020134,2021-11-02,8479973,S. Skinner,EDM,G,HOME,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020134,2021-11-02,8479347,T. Benson,EDM,L,HOME,0,0,0,0,0,1,0,1,0.0,07:26,0,11,0,0,,,,,,,
2021-2022,2021020134,2021-11-02,8474068,K. Turris,EDM,C,HOME,1,0,1,-1,0,0,0,2,0.5,08:56,0,12,2,0,,,,,,,
2021-2022,2021020134,2021-11-02,8476913,D. Shore,EDM,C,HOME,0,1,1,0,2,1,0,0,0.4,10:09,2,15,0,0,,,,,,,
2021-2022,2021020134,2021-11-02,8477998,W. Foegele,EDM,L,HOME,0,0,0,-1,0,3,0,0,0.0,12:49,0,17,0,0,,,,,,,
2021-2022,2021020134,2021-11-02,8475178,Z. Kassian,EDM,R,HOME,0,0,0,0,2,2,0,0,0.0,13:13,0,16,0,0,,,,,,,
2021-2022,2021020134,2021-11-02,8476886,S. Koekkoek,EDM,D,HOME,0,0,0,0,2,3,0,0,0.0,13:14,2,16,0,0,,,,,,,
2021-2022,2021020134,2021-11-02,8479977,K. Yamamoto,EDM,R,HOME,1,0,1,2,0,1,0,1,0.0,14:01,0,16,0,0,,,,,,,
2021-2022,2021020134,2021-11-02,8478585,D. Ryan,EDM,C,HOME,0,0,0,-1,0,2,0,0,0.615385,14:10,2,18,0,0,,,,,,,
2021-2022,2021020134,2021-11-02,8479344,J. Puljujarvi,EDM,R,HOME,0,0,0,1,2,2,0,0,0.0,16:36,1,16,0,0,,,,,,,
2021-2022,2021020134,2021-11-02,8475786,Z. Hyman,EDM,L,HOME,0,1,1,0,0,1,0,3,0.0,17:47,1,16,0,0,,,,,,,
2021-2022,2021020134,2021-11-02,8475197,T. Barrie,EDM,D,HOME,0,1,1,1,0,0,0,0,0.0,19:36,1,18,0,0,,,,,,,
2021-2022,2021020134,2021-11-02,8476454,R. Nugent-Hopkins,EDM,C,HOME,0,1,1,2,0,0,0,2,0.0,19:45,0,19,1,0,,,,,,,
2021-2022,2021020134,2021-11-02,8470281,D. Keith,EDM,D,HOME,1,0,1,2,0,1,0,1,0.0,19:51,0,22,2,1,,,,,,,
2021-2022,2021020134,2021-11-02,8477934,L. Draisaitl,EDM,C,HOME,2,2,4,3,0,0,1,5,0.666667,19:59,0,18,0,1,,,,,,,
2021-2022,2021020134,2021-11-02,8476879,C. Ceci,EDM,D,HOME,0,0,0,2,0,2,0,0,0.0,20:19,1,21,1,0,,,,,,,
2021-2022,2021020134,2021-11-02,8477498,D. Nurse,EDM,D,HOME,0,0,0,0,0,3,0,3,0.0,21:01,1,21,1,1,,,,,,,
2021-2022,2021020134,2021-11-02,8478402,C. McDavid,EDM,C,HOME,0,1,1,1,0,0,0,4,0.5,21:26,0,17,1,1,,,,,,,
2021-2022,2021020134,2021-11-02,8480803,E. Bouchard,EDM,D,HOME,0,0,0,-1,0,1,0,1,0.0,22:07,1,20,0,2,,,,,,,
2021-2022,2021020134,2021-11-02,8475156,M. Koskinen,EDM,G,HOME,0,0,0,0,0,0,0,0,0.0,59:35,0,0,0,0,2.0,0.0,0.0,27.0,29.0,2.0,0.931034
2021-2022,2021020136,2021-11-02,8478470,S. Montembeault,MTL,G,HOME,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020136,2021-11-02,8477494,J. Drouin,MTL,L,HOME,0,0,0,0,0,0,0,0,0.333333,02:27,1,3,0,0,,,,,,,
2021-2022,2021020136,2021-11-02,8479543,M. Pezzetta,MTL,L,HOME,0,0,0,0,0,5,0,2,0.0,08:45,0,15,0,0,,,,,,,
2021-2022,2021020136,2021-11-02,8475227,C. Wideman,MTL,D,HOME,0,0,0,0,0,0,0,0,0.0,10:59,1,16,0,0,,,,,,,
2021-2022,2021020136,2021-11-02,8475968,A. Belzile,MTL,R,HOME,0,0,0,0,0,2,0,2,0.333333,11:16,0,17,0,1,,,,,,,
2021-2022,2021020136,2021-11-02,8478915,S. Niku,MTL,D,HOME,0,0,0,0,0,0,0,0,0.0,11:31,0,15,0,0,,,,,,,
2021-2022,2021020136,2021-11-02,8478133,J. Evans,MTL,C,HOME,0,0,0,0,0,2,0,3,0.272727,14:40,0,24,1,1,,,,,,,
2021-2022,2021020136,2021-11-02,8476469,J. Armia,MTL,R,HOME,0,0,0,0,0,3,0,2,0.0,14:44,0,22,0,1,,,,,,,
2021-2022,2021020136,2021-11-02,8477476,A. Lehkonen,MTL,L,HOME,0,0,0,0,0,1,0,3,0.0,15:37,1,21,0,0,,,,,,,
2021-2022,2021020136,2021-11-02,8475726,T. Toffoli,MTL,C,HOME,0,2,2,2,0,2,0,2,0.0,16:28,0,23,0,0,,,,,,,
2021-2022,2021020136,2021-11-02,8475848,B. Gallagher,MTL,R,HOME,1,1,2,3,2,0,0,3,0.0,16:34,0,23,0,0,,,,,,,
2021-2022,2021020136,2021-11-02,8474884,M. Hoffman,MTL,C,HOME,0,0,0,0,0,0,0,1,0.0,16:48,0,20,2,0,,,,,,,
2021-2022,2021020136,2021-11-02,8480018,N. Suzuki,MTL,C,HOME,1,2,3,3,0,1,0,5,0.684211,18:36,1,25,2,1,,,,,,,
2021-2022,2021020136,2021-11-02,8476981,J. Anderson,MTL,R,HOME,1,0,1,1,0,1,0,6,0.0,19:18,0,21,0,0,,,,,,,
2021-2022,2021020136,2021-11-02,8477989,C. Dvorak,MTL,C,HOME,0,0,0,0,0,0,0,5,0.625,21:20,4,27,2,1,,,,,,,
2021-2022,2021020136,2021-11-02,8475233,D. Savard,MTL,D,HOME,0,0,0,1,2,1,0,2,0.0,21:20,1,25,0,3,,,,,,,
2021-2022,2021020136,2021-11-02,8476967,B. Kulak,MTL,D,HOME,0,0,0,1,0,0,0,3,0.0,23:26,0,28,0,2,,,,,,,
2021-2022,2021020136,2021-11-02,8475279,B. Chiarot,MTL,D,HOME,0,0,0,2,0,2,0,2,0.0,25:04,3,26,0,2,,,,,,,
2021-2022,2021020136,2021-11-02,8473507,J. Petry,MTL,D,HOME,0,1,1,2,0,1,0,0,0.0,26:22,1,26,0,0,,,,,,,
2021-2022,2021020136,2021-11-02,8474596,J. Allen,MTL,G,HOME,0,0,0,0,0,0,0,0,0.0,60:00,0,0,0,0,0.0,0.0,0.0,22.0,22.0,0.0,1.0
